record_id,chunk_id,uniprot_id,enzyme_name,ligand_name,pdb_id,original_class,verified_class,final_class,classification_changed,confidence,evidence_level,consensus,needs_human_review,reasoning
REC_0090,02,A6ZSR0,CYP51 (S. cerevisiae),"1-[[(2~{S},4~{R})-2-[2-chloranyl-4-(4-chloranylphenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",5EAH,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,Gemini and Codex (Fe-N=2.00A) both confirm INHIBITOR. Dioxolane stereoisomer.
REC_0091,02,A6ZSR0,CYP51 (S. cerevisiae),"2-[(2R)-butan-2-yl]-4-{4-[4-(4-{[(2R,4S)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy}phenyl)piperazin-1-yl]phenyl}-2,4-dihydro-3H-1,2,4-triazol-3-one",5ESG,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini (Kd=20-40nM, PMID:19542283) and Codex (Fe-N=2.12A) both confirm INHIBITOR. Itraconazole."
REC_0092,02,A6ZSR0,CYP51 (S. cerevisiae),"2-(2,4-DIFLUOROPHENYL)-1,3-DI(1H-1,2,4-TRIAZOL-1-YL)PROPAN-2-OL",5ESM,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini (Kd=74nM, PMID:19542283) and Codex (Fe-N=2.14A) both confirm INHIBITOR. Fluconazole."
REC_0093,02,A6ZSR0,CYP51 (S. cerevisiae),Voriconazole,5HS1,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini (IC50=0.05-0.1uM, PMID:19542283) and Codex (Fe-N=2.21A) both confirm INHIBITOR. Voriconazole."
REC_0094,02,A6ZSR0,CYP51 (S. cerevisiae),"(R)-2-(2,4-Difluorophenyl)-1,1-difluoro-3-(1H-tetrazol-1-yl)-1-(5-(4-(2,2,2-trifluoroethoxy)phenyl)pyridin-2-yl)propan-2-ol",5UL0,product,INHIBITOR,INHIBITOR,True,HIGH,A,True,False,任务02错误：将INHIBITOR误判为PRODUCT。Gemini (PMID:28869766) confirms VT-1161 is potent antifungal inhibitor. Codex (Fe-N=2.09A) shows type-II tetrazole coordination. Correcting to INHIBITOR.
REC_0095,02,A7U483,CYP17A2 (zebrafish steroid 17a-hydroxylase),Abiraterone,4R20,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,"Gemini (IC50=5-10nM, PMID:21935924) and Codex (Fe-N=1.92A) both confirm INHIBITOR. Abiraterone is steroidal CYP17 inhibitor."
REC_0096,02,A7U483,CYP17A2 (zebrafish steroid 17a-hydroxylase),MERCURY (II) ION,4R20,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,False,False,"Codex more accurate: Mercury is crystallization phasing artifact (Fe-Hg=19.36A, solvent position). Adopting EXCLUDE over Gemini general toxicology classification."
REC_0097,02,A7U483,CYP17A2 (zebrafish steroid 17a-hydroxylase),PROGESTERONE,4R21,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"Gemini (Km=0.2-1uM, PMID:15601824) and Codex (Fe=4.70A) both confirm SUBSTRATE. Major physiological substrate."
REC_0098,02,A9ERX9,P450_A9ERX9,MYRISTIC ACID,6GK6,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"Gemini (Kd=1-5uM, PMID:21357618) and Codex (Fe=3.92A) both confirm SUBSTRATE."
REC_0099,02,A9FDB7,P450_A9FDB7,PROGESTERONE,6F88,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,C,False,False,"Gemini misidentified enzyme as nuclear receptor. Codex correct: P450_A9FDB7 is P450 enzyme, progesterone is SUBSTRATE (Fe=4.19A, active-site binding). Adopting Codex classification."
REC_0100,02,B2HH81,P450_B2HH81,"2-[BIS-(2-HYDROXY-ETHYL)-AMINO]-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",7TEF,product,EXCLUDE,EXCLUDE,True,HIGH,A,True,False,"任务02错误：将buffer molecule Bis-Tris误判为PRODUCT。Gemini and Codex both confirm this is crystallization buffer, not product. Correcting to EXCLUDE."
REC_0101,02,B2HHT9,CYP124A1 (M. marinum sterol/terpenoid),"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-yl acetate",8FJO,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"Gemini (Kd=2.4uM, PMID:25143376) and Codex (Fe=5.10A) both confirm SUBSTRATE."
REC_0102,02,B2HHT9,CYP124A1 (M. marinum sterol/terpenoid),"(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trien-1-ol",8FKB,product,SUBSTRATE,SUBSTRATE,True,HIGH,A,True,False,任务02错误：将SUBSTRATE误判为PRODUCT。Gemini (PMID:25143376) confirms farnesol is substrate for terminal hydroxylation to ω-hydroxyfarnesol. Codex (Fe=4.35A) supports substrate classification. Correcting to SUBSTRATE.
REC_0103,02,B2HHT9,CYP124A1 (M. marinum sterol/terpenoid),"(3beta,8alpha,9beta)-3-hydroxycholest-5-en-7-one",8GDI,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,"Gemini (Kd=1.1uM, PMID:25143376) and Codex (Fe=4.22A) both confirm SUBSTRATE."
REC_0104,02,B2HI07,P450_B2HI07,"(8ALPHA,9BETA)-CHOLEST-4-EN-3-ONE",7SMZ,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini and Codex (Fe=4.04A) both confirm SUBSTRATE. Cholestenone is sterol metabolism substrate.
REC_0105,02,B2HMF7,P450_B2HMF7,"(3E,5E)-6,10-dimethylundeca-3,5,9-trien-2-one",6BLD,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,Gemini and Codex (Fe=4.30A) both confirm SUBSTRATE. Terpenoid substrate for P450.
REC_0106,02,C0XPZ5,OleT-like (fatty acid decarboxylase),PALMITIC ACID,8W1J,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini and Codex (Fe=4.80A) both confirm SUBSTRATE. Palmitic acid is OleT decarboxylase substrate.
REC_0107,02,C0XPZ5,OleT-like (fatty acid decarboxylase),OLEIC ACID,8W1K,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini and Codex (Fe=4.65A) both confirm SUBSTRATE. Oleic acid is OleT substrate.
REC_0108,02,C4L2G9,P450_C4L2G9,MYRISTIC ACID,5YHJ,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini and Codex (Fe=4.60A) both confirm SUBSTRATE. Myristic acid is P450 fatty acid substrate.
REC_0109,02,C7SFP5,P450_C7SFP5,FE2/S2 (INORGANIC) CLUSTER,6KBH,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Gemini and Codex (Fe=28.94A) both confirm EXCLUDE. Fe2-S2 cluster is electron transfer cofactor.
REC_0110,02,C9ZDC6,P450_C9ZDC6,TRYPTOPHAN,4TPO,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini and Codex (Fe=4.17A) both confirm SUBSTRATE. Tryptophan is substrate for indole alkaloid biosynthesis.
REC_0111,02,D0Q1H3,P450_D0Q1H3,OCTANOIC ACID (CAPRYLIC ACID),8B2P,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini and Codex (Fe=3.84A) both confirm SUBSTRATE. Octanoic acid is fatty acid hydroxylase substrate.
REC_0112,02,D3Y1J3,P450_D3Y1J3,"(3E)-3-{(2E,4E,6R)-1-hydroxy-4-methyl-6-[(1R,3R,4S,5R)-1,4,8-trimethyl-2,9-dioxabicyclo[3.3.1]non-7-en-3-yl]hepta-2,4-dien-1-ylidene}-2H-pyrrole-2,4(3H)-dione",6XA2,product,PRODUCT,SUBSTRATE,True,HIGH,B,False,False,**重要发现！** Gemini文献(PMID:33569241) + Codex结构分析一致：Tirandamycin C是TamI的底物（被迭代氧化），不是产物。verified_class标记为PRODUCT是错误的，应为SUBSTRATE。classification_changed: True。
REC_0113,02,D5DF35,P450_D5DF35,OXYGEN MOLECULE,7ZZL,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,"Gemini and Codex (Fe-O2=26.60A) both confirm EXCLUDE. Oxygen is co-substrate, not specific ligand to classify."
REC_0114,02,D5DF88,CYP109A2 (P. megaterium),HEXANOIC ACID,8ABR,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,Gemini and Codex (Fe=4.53A) both confirm SUBSTRATE. Hexanoic acid is CYP109A2 substrate.
REC_0115,03,D5DF88,CYP109A2 (P. megaterium),OCTANOIC ACID (CAPRYLIC ACID),8ABR,unknown,SUBSTRATE,EXCLUDE,True,HIGH,A,True,False,任务02错误：将EXCLUDE误判为SUBSTRATE。本次判断：Gemini文献(PMID:35887116)和Codex结构(Fe距离7.34Å)均确认辛酸仅为晶体结构中的结合配体，距离催化位点太远，无代谢证据。纠正分类为EXCLUDE。
REC_0116,03,D5DF88,CYP109A2 (P. megaterium),TESTOSTERONE,8ABS,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,False,False,证据冲突但已解决：Gemini文献明确证实CYP109A2代谢睾酮产生16β-羟基睾酮(PMID:28994201)，Codex结构显示睾酮距离Fe 9.19Å。冲突原因：晶体结构捕获的是非催化状态。采纳Gemini文献证据，分类为SUBSTRATE。任务02分类正确。
REC_0117,03,D5DF88,CYP109A2 (P. megaterium),"(4S,6S)-4,6-dimethyloctanoic acid",8ABS,substrate,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,True,False,"证据汇总：Gemini无文献支持，Codex结构分析显示4,6-二甲基辛酸在活性位点结合（Fe-C距离4.67Å），处于可催化位置。采纳Codex结构证据，分类为SUBSTRATE。置信度MEDIUM（仅结构证据，无文献）。任务02分类正确。"
REC_0118,03,,CYP109E1 (steroid hydroxylase),CORTICOSTERONE,5L92,unknown,SUBSTRATE,INHIBITOR,True,HIGH,A,False,False,任务02错误：将INHIBITOR误判为SUBSTRATE。本次判断：Codex结构分析显示皮质酮的O1羰基直接配位血红素铁（Fe-O距离1.88Å），这是典型的II型抑制剂结合（Fe-杂原子配位），而非底物或产物状态。尽管CYP109E1被注释为类固醇羟化酶，皮质酮可能是生理底物，但在这个PDB结构中它表现为抑制剂结合模式。纠正分类为INHIBITOR。
REC_0119,03,,CYP109E1 (steroid hydroxylase),MALONIC ACID,5L92,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,任务02分类正确：EXCLUDE。Codex文献+结构分析确认丙二酸是结晶缓冲液成分（8% Tacsimate含丙二酸盐），PMID:27686671仅关注类固醇结合/氧化，无丙二酸作为底物/抑制剂的证据。结构中Fe-MLA距离约9Å，虽位于活性位点口袋但不配位Fe。确认为EXCLUDE。
REC_0120,03,D5DKI8,CYP109E1 (steroid hydroxylase),TESTOSTERONE,5L94,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,False,False,证据冲突但已解决：Gemini文献明确证实CYP109E1代谢睾酮（Kd=105μM，产物16β-羟基睾酮，PMID:27686671），Codex结构显示Fe-O配位（2.38Å）。冲突原因：晶体结构捕获的是非催化中间态，而非最终催化构象。文献证据优先，分类为SUBSTRATE。任务02分类正确。
REC_0121,03,E9NSU2,OleT (fatty acid decarboxylase),"5,8,11,14,17-EICOSAPENTAENOIC ACID",5M0O,substrate,SUBSTRATE,SUBSTRATE,False,MEDIUM,C,True,False,证据汇总：Gemini无EPA特异性文献，但Codex结构分析显示EPA以典型脂肪酸底物姿态结合OleT活性位点（Arg245盐桥，Fe-O约5.42Å，碳氢链在底物通道中）。采纳Codex结构证据，分类为SUBSTRATE。置信度MEDIUM（仅结构证据）。任务02分类正确。
REC_0122,03,E9NSU2,OleT (fatty acid decarboxylase),icosanoic acid,5M0P,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致：SUBSTRATE。Gemini文献提供定量数据（Kd=0.29±0.05 μM，PMID:24443585），Codex结构确认典型脂肪酸底物结合模式（Fe-O约5.02Å，无配位）。任务02分类正确。
REC_0123,03,E9QY26,CYP51B (A. fumigatus),"N-[(1R)-1-(2,4-dichlorophenyl)-2-(1H-imidazol-1-yl)ethyl]-4-(5-phenyl-1,3,4-oxadiazol-2-yl)benzamide",4UYL,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献提供定量数据（Kd=423-429 nM，PMID:26296891），Codex结构确认典型II型唑类抑制剂特征（Fe-N=2.02Å，咪唑直接配位血红素铁）。任务02分类正确。
REC_0124,03,E9QY26,CYP51B (A. fumigatus),Voriconazole,4UYM,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献提供定量数据（IC50=0.16-0.38 μM，Kd=10-24 nM，PMID:26459890），Codex结构确认Type II唑类抑制特征（Fe-N=2.11Å）。任务02分类正确。
REC_0125,03,E9QY26,CYP51B (A. fumigatus),VT-1598,5FRB,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（Kd=13 nM，PMID:28461309），Codex结构（Fe-N=2.14Å）。任务02分类正确。
REC_0126,03,E9QY26,CYP51B (A. fumigatus),Imidazole derivative,6CR2,unknown,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（PMID:29894182），Codex结构（Fe-N=2.02-2.05Å）。任务02分类正确。
REC_0127,03,F1RE08,P450_F1RE08,Prostaglandin compound,3B99,substrate,SUBSTRATE,INHIBITOR,True,HIGH,A,True,False,任务02错误：将INHIBITOR误判为SUBSTRATE。本次判断：Gemini文献（竞争性抑制剂，Kd=1.9 μM，PMID:18032380）+ Codex结构（Fe-N=1.86-2.29Å，type-II配位）均确认为INHIBITOR。虽然U51605是底物类似物，但结合模式为抑制剂样Fe配位。纠正分类为INHIBITOR。
REC_0128,03,F2Q7T0,P450 BM3 (P. megaterium),Tioconazole,6H1L,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（Kd=0.55 μM，PMID:30280814），Codex结构（Fe-N=2.14Å）。任务02分类正确。
REC_0129,03,F2Q7T0,P450 BM3 (P. megaterium),L(+)-TARTARIC ACID,6H1L,inhibitor,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,Codex结构分析确认酒石酸是结晶添加剂，距离血红素Fe约14.8Å，远离活性位点。任务02分类正确。
REC_0130,03,F2YRY7,P450_F2YRY7,ACP phosphopantetheine imidazole carbothioate,4PXH,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（PMID:25044735），Codex结构（Fe-N=1.99Å，典型Type II配位）。任务02分类正确。
REC_0131,03,F4F6Q5,P450_F4F6Q5,"3,6,9,12,15,18-HEXAOXAICOSANE-1,20-DIOL",7QAN,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。PEG衍生物，距heme Fe 21.2Å，为结晶添加剂。任务02分类正确。
REC_0132,03,G0L713,P450_G0L713,6-O-methyl-beta-D-galactopyranose,6G5Q,unknown,EXCLUDE,SUBSTRATE,True,HIGH,A,True,False,任务02错误：将SUBSTRATE误判为EXCLUDE。本次判断：Gemini文献明确证实6-O-甲基-β-D-半乳糖是P450ZoGa的天然底物，催化氧化脱甲基反应产生半乳糖和甲醛（PMID:30467140）。Codex结构确认配体在活性位点（Fe距离4.3Å）。纠正分类为SUBSTRATE。
REC_0133,03,G0LWB2,P450_G0LWB2,TRIS(HYDROXYETHYL)AMINOMETHANE,5Z9J,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。Tris缓冲液成分，距heme Fe 20.8Å，远离活性位点。任务02分类正确。
REC_0134,03,G1UDU7,P450revI (reveromycin biosynthesis),Reveromycin analog,3WVS,product,PRODUCT,SUBSTRATE,False,MEDIUM,B,False,False,[人工审核修正] 双方验证一致为SUBSTRATE，原判定为PRODUCT保守采纳原分类。现按双方一致结果修正。原理由: 冲突需人工审核：Gemini文献（PMID:25258320）称3WVS中为底物reveromycin T，但PDB原始标注为product。Codex结构显示配体在活性位点（Fe距离4.5Å），底物/产物均可解释。由于PDB原始标注和任务02均为PRODUCT，暂保持PRODUCT分类，但标记需人工审核以确认是底物还是产物形式。
REC_0135,03,G1UDU7,P450revI (reveromycin biosynthesis),L(+)-TARTARIC ACID,3WVS,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。酒石酸为结晶添加剂，距heme Fe 23.7Å。任务02分类正确。
REC_0136,03,G2QDZ3,P450_G2QDZ3,LAURIC ACID,7P6L,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致：SUBSTRATE。月桂酸是中链脂肪酸，P450常代谢此类脂肪酸。任务02分类正确。
REC_0137,03,G3LGZ6,P450_G3LGZ6,"S,R MESO-TARTARIC ACID",6HQD,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。酒石酸为缓冲液成分。任务02分类正确。
REC_0138,03,I3DZK9,P450_I3DZK9,MYRISTIC ACID,6FYJ,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致：SUBSTRATE。肉豆蔻酸是饱和脂肪酸，P450常羟基化此类脂肪酸。任务02分类正确。
REC_0139,03,J9JD66,CYP2B35 (desert woodrat),5-CYCLOHEXYL-1-PENTYL-BETA-D-MALTOSIDE,5E58,inhibitor,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。Cymal-5洗涤剂用于膜蛋白溶解，距heme Fe 29.5Å。任务02分类正确。
REC_0140,03,J9JD66,CYP2B35 (desert woodrat),4-(4-CHLOROPHENYL)IMIDAZOLE,5E58,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（PMID:26862048），Codex结构（Fe-N=1.88Å）。任务02分类正确。
REC_0141,03,L8GJB3,CYP51 (A. castellanii),1-[(2-CHLOROPHENYL)(DIPHENYL)METHYL]-1H-IMIDAZOLE,6UW2,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（PMID:33008918），Codex结构（Fe-N=2.11-2.20Å）确认克霉唑为典型II型唑类抑制剂。任务02分类正确。
REC_0142,03,L8GJB3,CYP51 (A. castellanii),GUANIDINE,6UW2,inhibitor,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。Gemini确认鸟嘌呤为结晶缓冲液成分（PMID:33008918），Codex结构分析显示Fe-GAI距离约26Å，远离活性位点。任务02标注为inhibitor是数据解析错误。
REC_0143,03,L8GJB3,CYP51 (A. castellanii),"4-{2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1H-1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl}benzonitrile",6UX0,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（EC50=0.3-26 nM，独特失活机制，PMID:33008918），Codex结构（Fe-N=1.90-2.32Å）确认伊曲康唑为强效Type II唑类抑制剂。任务02分类正确。
REC_0144,03,L8GJB3,CYP51 (A. castellanii),"(R)-2-(2,4-Difluorophenyl)-1,1-difluoro-3-(1H-tetrazol-1-yl)-1-(5-(4-(2,2,2-trifluoroethoxy)phenyl)pyridin-2-yl)propan-2-ol",8EKT,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（IC50=0.20 μM，PMID:38728411），Codex结构（Fe-N=2.20-2.27Å）确认VT-1161为Type II四唑类CYP51抑制剂。任务02分类正确。
REC_0145,03,M5PFT9,P450_M5PFT9,TESTOSTERONE,7Y98,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,B,True,False,三方一致：SUBSTRATE。Gemini确认CYP109B4氧化睾酮产生16β-羟基睾酮。Codex结构显示底物样结合（Fe-O 3.1-4.3Å，无Fe配位）。任务02分类正确。
REC_0146,03,O31440,P450BSbeta (B. subtilis fatty acid),PALMITOLEIC ACID,7WYG,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致：SUBSTRATE。Gemini文献（CYP152A1原始表征，PMID:10601272）确认P450BSbeta是脂肪酸羟化酶。Codex结构显示底物样结合（β-碳接近Fe 3.8-4.0Å）。任务02分类正确。
REC_0147,03,O31440,P450BSbeta (B. subtilis fatty acid),PALMITIC ACID,9IY1,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致：SUBSTRATE。Gemini文献（PMID:10601272）明确棕榈酸（C16:0）是P450BSbeta底物。Codex结构显示部分单体存在非生产性姿态，但不影响底物分类。任务02分类正确。
REC_0148,03,O53937,P450_O53937,FE3-S4 CLUSTER,8AMQ,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。Fe3-S4簇是电子转移辅因子（铁氧还蛋白），共价配位蛋白Cys，距heme 16.9Å，不是底物或抑制剂。任务02分类正确。
REC_0149,03,O64989,CYP90B1 (brassinosteroid biosynthesis),CHOLESTEROL,6A15,substrate,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致：SUBSTRATE。Gemini文献（BR生物合成，PMID:31182839），Codex结构（Fe-C22=4.07Å）。任务02分类正确。
REC_0150,03,O64989,CYP90B1 (brassinosteroid biosynthesis),"(1E,3S)-1-(4-chlorophenyl)-4,4-dimethyl-2-(1H-1,2,4-triazol-1-yl)pent-1-en-3-ol",6A16,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（三唑P450抑制剂，PMID:31182839），Codex结构（Fe-N=2.22Å）。任务02分类正确。
REC_0151,03,O64989,CYP90B1 (brassinosteroid biosynthesis),"(2R,3S)-4-(4-chlorophenyl)-2-phenyl-3-(1H-1,2,4-triazol-1-yl)butan-2-ol",6A17,inhibitor,INHIBITOR,INHIBITOR,False,HIGH,A,True,False,三方一致：INHIBITOR。Gemini文献（BR合成特异性抑制剂，PMID:31182839），Codex结构（Fe-N=2.45Å）。任务02分类正确。
REC_0152,03,O64989,CYP90B1 (brassinosteroid biosynthesis),"HEXANE-1,6-DIOL",6A18,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。Gemini文献确认为结晶添加剂（PMID:31182839），Codex结构显示Fe-O=2.66Å但为偶然结合。任务02分类正确。
REC_0153,03,O87605,PikC (CYP107L1),NARBOMYCIN,2C7X,unknown,SUBSTRATE,SUBSTRATE,False,HIGH,A,True,False,三方一致：SUBSTRATE。Gemini确认纳博霉素是PikC天然底物（羟基化产生皮克霉素），Codex结构显示Fe=3.92Å。任务02分类正确。
REC_0154,03,O87605,PikC (CYP107L1),"4-{[4-(DIMETHYLAMINO)-3-HYDROXY-6-METHYLTETRAHYDRO-2H-PYRAN-2-YL]OXY}-12-ETHYL-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE",2CD8,product,PRODUCT,SUBSTRATE,True,HIGH,A,True,False,任务02分类错误：将SUBSTRATE误判为PRODUCT。YC-17是PikC的底物，被羟基化产生甲米辛。Gemini和Codex均确认为SUBSTRATE。
REC_0155,03,O87605,PikC (CYP107L1),"CYCLOTRIDECYL 3,4,6-TRIDEOXY-3-(DIMETHYLAMINO)-BETA-D-XYLO-HEXOPYRANOSIDE",2WHW,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,三方一致：SUBSTRATE。合成底物类似物，Fe=3.72Å。任务02分类正确。
REC_0156,03,O87605,PikC (CYP107L1),"CYCLODODECYL 3,4,6-TRIDEOXY-3-(DIMETHYLAMINO)-BETA-D-XYLO-HEXOPYRANOSIDE",2WI9,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,三方一致：SUBSTRATE。合成底物类似物，Fe=4.08Å。任务02分类正确。
REC_0157,03,O87605,PikC (CYP107L1),"(3R,4S,5S,7R,9E,11R,12R)-12-ethyl-3,5,7,11-tetramethyl-2,8-dioxooxacyclododec-9-en-4-yl N,N-dimethylglycinate",3ZK5,unknown,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,三方一致：SUBSTRATE。10-DML类似物，Fe=5.12Å。任务02分类正确。
REC_0158,03,O87605,PikC (CYP107L1),L(+)-TARTARIC ACID,3ZPI,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。酒石酸为结晶添加剂，距Fe 30.38Å。任务02分类正确。
REC_0159,03,O87605,PikC (CYP107L1),"[(3R,4S,5S,7R,9E,11R,12R)-12-ethyl-3,5,7,11-tetramethyl-2,8-bis(oxidanylidene)-1-oxacyclododec-9-en-4-yl] 3-(dimethylamino)propanoate",4B7S,unknown,INHIBITOR,SUBSTRATE,True,MEDIUM,B,True,False,任务02分类可能错误：三方验证确认为SUBSTRATE（10-DML类似物，Fe=4.46Å底物样结合）。Task02标为INHIBITOR但结构证据支持SUBSTRATE。
REC_0160,03,O87605,PikC (CYP107L1),"1.7.6 5-cyclododecyloxy-N,N-dimethyl-pentan-1-amine",4BF4,substrate,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,三方一致：SUBSTRATE。工程化底物模拟物，Fe=3.45Å。任务02分类正确。
REC_0161,03,O87605,PikC (CYP107L1),"(3R,4S,5S,7R,9E,11R,12R)-12-ethyl-3,5,7,11-tetramethyl-2,8-dioxooxacyclododec-9-en-4-yl 2-[(dimethylamino)methyl]benzoate",4UMZ,substrate,SUBSTRATE,SUBSTRATE,False,MEDIUM,B,True,False,三方一致：SUBSTRATE。工程化底物类似物，Fe=3.75Å。任务02分类正确。
REC_0162,03,O87605,PikC (CYP107L1),CACODYLATE ION,7XBM,unknown,EXCLUDE,EXCLUDE,False,HIGH,A,True,False,三方一致：EXCLUDE。二甲基胂酸根为缓冲液成分，距Fe 24.24Å。任务02分类正确。
REC_0163,03,O87605,PikC (CYP107L1),"(3R,4S,5S,7R,9E,11R,12R)-12-ETHYL-4-HYDROXY-3,5,7,11-TETRAMETHYLOXACYCLODODEC-9-ENE-2,8-DIONE",7XBO,product,PRODUCT,PRODUCT,False,MEDIUM,B,False,False,证据有分歧但采纳PRODUCT：Gemini确认10-DML羟基化产物。Codex结构显示Fe=3.87Å可能是底物或产物。采纳PDB原始标注和任务02分类PRODUCT。
